customer_id,churn_value,churn_label,customer_status,churn_category,churn_reason,tenure,tenure_cohort,cluster,early_churn,monthly_charges,total_charges,total_revenue,cltv,contract,payment_method,paperless_billing,satisfaction_score,number_of_referrals,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,num_streaming_services,has_security_service,total_services_used,avg_monthly_gb_download
0224-RLWWD,0,No,Joined,Not Applicable,,2,0–3,2,0,44.3,89.3,137.12,3805,One Year,Electronic check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,22
0225-ZORZP,0,No,Joined,Not Applicable,,3,0–3,2,0,84.3,235.05,276.21,5828,Month-to-Month,Electronic check,No,5,0,No,Yes,No,No,No,Yes,Yes,2,1,3,26
0228-MAUWC,0,No,Stayed,Not Applicable,,19,13–24,2,0,59.55,1144.6,1369.75,3949,Month-to-Month,Electronic check,No,4,0,No,No,Yes,Yes,No,No,No,0,1,2,18
0229-LFJAF,0,No,Stayed,Not Applicable,,72,25+,1,0,69.65,4908.25,5171.77,4262,Two Year,Bank transfer (automatic),No,5,0,Yes,Yes,Yes,Yes,No,No,No,0,1,4,13
0230-UBYPQ,0,No,Stayed,Not Applicable,,63,25+,0,0,36.1,2298.9,2298.9,5089,One Year,Bank transfer (automatic),No,3,2,Yes,No,No,Yes,No,No,No,0,1,2,7
0230-WEQUW,0,No,Stayed,Not Applicable,,66,25+,1,0,56.6,3789.2,3789.2,5500,Two Year,Bank transfer (automatic),Yes,4,1,Yes,Yes,Yes,Yes,Yes,No,No,1,1,5,29
0231-LXVAP,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,2,1,75.9,75.9,120.46,3389,Month-to-Month,Electronic check,Yes,3,0,No,No,No,Yes,No,No,No,0,0,1,27
0233-FTHAV,0,No,Stayed,Not Applicable,,60,25+,1,0,79.2,4765.0,5682.4,5687,One Year,Bank transfer (automatic),Yes,3,0,No,No,Yes,No,No,No,No,0,1,1,48
0234-TEVTT,0,No,Stayed,Not Applicable,,48,25+,2,0,45.0,2196.3,2196.3,5269,One Year,Credit card (automatic),No,3,3,Yes,No,Yes,No,No,Yes,Yes,2,1,4,22
0235-KGSLC,1,Yes,Churned,Other,Moved,1,0–3,2,1,85.55,85.55,118.89,3967,Month-to-Month,Credit card (automatic),Yes,2,0,No,No,Yes,No,Yes,No,No,1,1,2,4
0236-HFWSV,1,Yes,Churned,Competitor,Competitor had better devices,15,13–24,2,0,93.35,1444.65,2178.6,5264,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,Yes,Yes,Yes,3,0,3,15
0237-YFUTL,0,No,Stayed,Not Applicable,,50,25+,1,0,109.65,5405.8,7134.3,4676,Month-to-Month,Bank transfer (automatic),Yes,3,4,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,6,13
0238-WHBIQ,0,No,Stayed,Not Applicable,,72,25+,1,0,89.7,6339.3,8769.3,4193,Two Year,Credit card (automatic),No,3,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,30
0239-OXEXL,0,No,Stayed,Not Applicable,,46,25+,1,0,84.25,3847.6,5938.02,3509,Month-to-Month,Mailed check,No,4,0,Yes,Yes,No,No,No,No,No,0,1,2,21
0244-LGNFY,0,No,Stayed,Not Applicable,,72,25+,1,0,92.65,6733.0,8893.0,6342,Two Year,Bank transfer (automatic),No,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,19
0247-SLUJI,0,No,Joined,Not Applicable,,1,0–3,0,0,19.7,19.7,53.98,2004,Month-to-Month,Mailed check,No,5,2,No,No,No,No,No,No,No,0,0,0,0
0248-IPDFW,0,No,Joined,Not Applicable,,1,0–3,2,0,50.1,50.1,79.23,5617,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,51
0248-PGHBZ,0,No,Stayed,Not Applicable,,67,25+,1,0,92.45,6140.85,6313.04,5857,Two Year,Bank transfer (automatic),Yes,4,0,Yes,Yes,No,Yes,Yes,No,No,1,1,4,21
0253-ZTEOB,0,No,Stayed,Not Applicable,,48,25+,1,0,79.65,3870.3,4299.42,3246,Two Year,Electronic check,No,4,5,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,27
0254-FNMCI,0,No,Stayed,Not Applicable,,72,25+,1,0,109.9,7624.2,10641.72,5234,Two Year,Electronic check,Yes,4,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,73
0254-KCJGT,0,No,Stayed,Not Applicable,,52,25+,1,0,81.4,4354.45,6504.13,4628,One Year,Credit card (automatic),Yes,4,6,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,24
0254-WWRKD,0,No,Stayed,Not Applicable,,67,25+,1,0,50.55,3431.75,6574.05,5122,One Year,Credit card (automatic),No,5,1,No,Yes,No,No,No,No,No,0,1,1,28
0256-LTHVJ,1,Yes,Churned,Competitor,Competitor had better devices,28,25+,2,0,81.05,2227.1,2698.9,5201,Month-to-Month,Electronic check,Yes,1,1,No,No,No,No,No,Yes,Yes,2,0,2,13
0257-KXZGU,0,No,Stayed,Not Applicable,,32,25+,2,0,62.45,2045.55,3110.51,5442,Month-to-Month,Bank transfer (automatic),No,3,9,No,Yes,Yes,No,No,No,Yes,1,1,3,51
0257-ZESQC,1,Yes,Churned,Attitude,Attitude of support person,27,25+,2,0,75.2,1929.35,2118.89,4517,Month-to-Month,Bank transfer (automatic),Yes,1,2,Yes,No,No,No,No,No,No,0,1,1,25
0258-NOKBL,0,No,Joined,Not Applicable,,3,0–3,2,0,90.4,268.45,362.89,5625,Month-to-Month,Electronic check,No,5,0,No,Yes,Yes,No,No,Yes,Yes,2,1,4,73
0259-GBZSH,1,Yes,Churned,Competitor,Competitor made better offer,2,0–3,2,1,85.65,181.5,262.36,3878,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,Yes,No,Yes,2,0,2,27
0260-ZDLGK,1,Yes,Churned,Competitor,Competitor made better offer,9,7–12,2,0,72.9,651.4,970.81,3585,Month-to-Month,Mailed check,Yes,1,0,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,11
0263-FJTQO,0,No,Stayed,Not Applicable,,50,25+,1,0,70.5,3486.65,5711.15,4022,Two Year,Credit card (automatic),Yes,4,10,Yes,No,No,Yes,Yes,No,No,1,1,3,28
0264-CNITK,0,No,Stayed,Not Applicable,,71,25+,0,0,20.1,1389.6,3592.73,5043,Two Year,Bank transfer (automatic),No,3,1,No,No,No,No,No,No,No,0,0,0,0
0265-EDXBD,1,Yes,Churned,Attitude,Attitude of support person,32,25+,2,0,74.9,2303.35,3818.23,4105,Month-to-Month,Electronic check,Yes,2,2,No,No,No,No,No,No,No,0,0,0,10
0265-PSUAE,0,No,Stayed,Not Applicable,,16,13–24,2,0,100.7,1522.7,1959.02,3337,Month-to-Month,Bank transfer (automatic),No,4,10,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,76
0266-CLZKZ,0,No,Stayed,Not Applicable,,67,25+,1,0,105.65,6717.9,7909.83,6383,Two Year,Bank transfer (automatic),Yes,5,8,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,22
0266-GMEAO,0,No,Stayed,Not Applicable,,72,25+,1,0,114.3,8058.55,9206.23,5879,Two Year,Credit card (automatic),Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,13
0268-QKIWO,1,Yes,Churned,Attitude,Attitude of support person,3,0–3,0,1,19.75,58.85,132.74,2647,Month-to-Month,Electronic check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0269-XFESX,0,No,Stayed,Not Applicable,,23,13–24,0,0,24.35,538.5,1642.96,4031,One Year,Mailed check,No,5,1,No,No,No,No,No,No,No,0,0,0,0
0270-THENM,0,No,Stayed,Not Applicable,,72,25+,1,0,69.85,5102.35,7119.75,6233,Two Year,Bank transfer (automatic),No,3,1,Yes,Yes,Yes,Yes,No,No,No,0,1,4,18
0274-JKUJR,0,No,Stayed,Not Applicable,,7,7–12,2,0,58.85,465.7,465.7,3332,Month-to-Month,Mailed check,No,3,9,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,47
0277-BKSQP,0,No,Stayed,Not Applicable,,8,7–12,2,0,54.4,475.1,487.58,4854,Month-to-Month,Electronic check,Yes,4,10,No,No,No,No,Yes,No,No,1,0,1,57
0277-ORXQS,0,No,Stayed,Not Applicable,,66,25+,1,0,50.55,3364.55,3474.55,4652,Two Year,Bank transfer (automatic),No,4,9,No,No,No,Yes,Yes,Yes,Yes,3,0,4,23
0278-YXOOG,1,Yes,Churned,Attitude,Attitude of support person,5,4–6,0,1,21.05,113.85,285.15,2604,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0280-XJGEX,1,Yes,Churned,Competitor,Competitor had better devices,49,25+,1,0,103.7,5036.3,7208.47,5340,Month-to-Month,Bank transfer (automatic),Yes,1,0,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,11
0281-CNTZX,0,No,Stayed,Not Applicable,,63,25+,0,0,19.95,1234.8,3651.48,5151,Two Year,Bank transfer (automatic),Yes,3,2,No,No,No,No,No,No,No,0,0,0,0
0282-NVSJS,0,No,Stayed,Not Applicable,,12,7–12,0,0,29.3,355.9,355.9,3353,Month-to-Month,Mailed check,Yes,4,1,No,No,No,Yes,No,No,No,0,0,1,14
0285-INHLN,0,No,Stayed,Not Applicable,,27,25+,2,0,54.75,1510.3,2487.43,3519,Month-to-Month,Credit card (automatic),Yes,3,5,Yes,Yes,No,No,No,No,No,0,1,2,53
0289-IVARM,0,No,Stayed,Not Applicable,,35,25+,2,0,60.55,1982.6,3550.95,3463,Month-to-Month,Electronic check,No,4,0,Yes,Yes,Yes,No,No,No,No,0,1,3,20
0292-WEGCH,0,No,Stayed,Not Applicable,,54,25+,1,0,86.2,4524.05,4757.87,6275,Month-to-Month,Electronic check,Yes,3,7,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,12
0295-PPHDO,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,95.45,95.45,101.04,5962,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,Yes,Yes,Yes,3,0,3,2
0295-QVKPB,0,No,Stayed,Not Applicable,,5,4–6,2,0,63.95,318.1,387.9,3099,Month-to-Month,Credit card (automatic),Yes,4,0,No,No,Yes,Yes,Yes,No,No,1,1,3,5
0297-RBCSG,0,No,Stayed,Not Applicable,,19,13–24,2,0,65.35,1231.85,2085.86,2051,One Year,Bank transfer (automatic),Yes,4,0,No,Yes,No,Yes,No,Yes,Yes,2,1,4,6
0298-XACET,0,No,Stayed,Not Applicable,,52,25+,1,0,50.2,2554.0,2526.99,5396,Two Year,Mailed check,No,4,1,No,Yes,Yes,Yes,Yes,No,No,1,1,4,17
0301-FIDRB,0,No,Stayed,Not Applicable,,72,25+,1,0,63.8,4684.3,4684.3,6107,Two Year,Bank transfer (automatic),Yes,4,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,22
0301-KOBTQ,0,No,Stayed,Not Applicable,,32,25+,0,0,20.05,614.45,1081.84,3398,Two Year,Bank transfer (automatic),Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
0302-JOIVN,1,Yes,Churned,Competitor,Competitor made better offer,8,7–12,2,0,101.15,842.9,977.94,2750,Month-to-Month,Electronic check,No,2,1,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,6
0303-UNCIP,0,No,Stayed,Not Applicable,,41,25+,1,0,65.0,2531.8,4211.35,5043,One Year,Mailed check,No,4,0,No,No,Yes,No,No,Yes,Yes,2,1,3,30
0303-WMMRN,0,No,Stayed,Not Applicable,,5,4–6,0,0,19.25,86.05,191.1,3056,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
0305-SQECB,0,No,Stayed,Not Applicable,,11,7–12,0,0,36.05,402.6,502.6,4265,One Year,Mailed check,Yes,4,0,Yes,No,No,Yes,No,No,No,0,1,2,17
0306-JAELE,1,Yes,Churned,Competitor,Competitor made better offer,5,4–6,2,1,96.1,453.4,608.85,4192,Month-to-Month,Electronic check,Yes,1,0,No,No,No,Yes,Yes,Yes,Yes,3,0,4,11
0307-BCOPK,0,No,Stayed,Not Applicable,,16,13–24,0,0,19.05,326.65,990.81,4336,One Year,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
0308-GIQJT,0,No,Stayed,Not Applicable,,71,25+,1,0,105.75,7382.85,7815.95,4921,One Year,Bank transfer (automatic),No,4,0,No,Yes,No,Yes,Yes,Yes,No,2,1,4,9
0308-IVGOK,0,No,Stayed,Not Applicable,,11,7–12,2,0,40.4,422.6,422.6,2133,One Year,Credit card (automatic),Yes,5,0,No,Yes,Yes,Yes,No,No,No,0,1,3,59
0310-MVLET,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,61,25+,1,0,99.15,6010.05,9019.18,5612,Month-to-Month,Electronic check,Yes,3,1,No,Yes,No,No,Yes,Yes,Yes,3,1,4,7
0310-SUCIN,0,No,Stayed,Not Applicable,,71,25+,1,0,84.8,6046.1,7683.36,5643,One Year,Bank transfer (automatic),Yes,3,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,6
0310-VQXAM,0,No,Stayed,Not Applicable,,9,7–12,0,0,19.85,178.8,545.46,2788,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0311-QYWSS,0,No,Stayed,Not Applicable,,6,4–6,0,0,49.45,314.6,549.56,3672,Month-to-Month,Electronic check,Yes,3,0,Yes,No,No,No,No,No,No,0,1,1,8
0311-UNPFF,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,26,25+,2,0,88.8,2274.35,3314.69,4910,Month-to-Month,Bank transfer (automatic),Yes,2,0,No,No,No,No,Yes,Yes,Yes,3,0,3,22
0314-TKOSI,0,No,Stayed,Not Applicable,,6,4–6,2,0,55.15,322.9,364.78,5377,Month-to-Month,Mailed check,No,4,0,Yes,Yes,No,No,No,No,No,0,1,2,30
0315-LVCRK,0,No,Stayed,Not Applicable,,11,7–12,2,0,84.8,888.75,1225.02,4924,Month-to-Month,Electronic check,No,4,0,No,No,Yes,No,No,Yes,Yes,2,1,3,15
0318-QUUOB,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,80.55,80.55,124.22,4273,Month-to-Month,Electronic check,Yes,1,1,No,No,No,No,Yes,No,Yes,2,0,2,73
0318-ZOPWS,0,No,Stayed,Not Applicable,,49,25+,0,0,20.15,973.35,1111.53,5422,Two Year,Bank transfer (automatic),Yes,5,10,No,No,No,No,No,No,No,0,0,0,0
0319-QZTCO,0,No,Joined,Not Applicable,,3,0–3,2,0,58.7,168.6,203.01,3654,Month-to-Month,Credit card (automatic),Yes,3,9,No,Yes,No,No,Yes,No,No,1,1,2,51
0320-DWVTU,0,No,Stayed,Not Applicable,,53,25+,1,0,99.5,5424.25,7733.46,4754,Two Year,Mailed check,No,3,0,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,13
0320-JDNQG,1,Yes,Churned,Other,Don't know,23,13–24,2,0,99.85,2331.3,3204.15,3425,Month-to-Month,Electronic check,Yes,1,1,Yes,No,No,Yes,Yes,Yes,Yes,3,1,5,27
0322-CHQRU,1,Yes,Churned,Competitor,Competitor had better devices,2,0–3,0,1,45.35,89.5,140.48,3478,Month-to-Month,Electronic check,No,1,0,No,No,No,No,No,No,No,0,0,0,9
0322-YINQP,1,Yes,Churned,Attitude,Attitude of support person,1,0–3,0,1,48.55,48.55,59.9,5687,Month-to-Month,Mailed check,Yes,1,0,Yes,No,No,No,No,No,No,0,1,1,9
0323-XWWTN,0,No,Joined,Not Applicable,,3,0–3,0,0,26.4,121.25,222.86,4315,Two Year,Mailed check,Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
0324-BRPCJ,1,Yes,Churned,Competitor,Competitor offered more data,68,25+,1,0,100.2,6851.65,8302.09,4481,Month-to-Month,Electronic check,Yes,1,1,No,Yes,No,No,Yes,Yes,Yes,3,1,4,24
0325-XBFAC,1,Yes,Churned,Competitor,Competitor offered more data,8,7–12,2,0,94.7,740.3,976.22,5811,Month-to-Month,Electronic check,Yes,1,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,10
0326-VDYXE,0,No,Stayed,Not Applicable,,70,25+,1,0,97.65,6982.5,8228.7,4252,One Year,Electronic check,Yes,4,9,No,No,Yes,No,Yes,Yes,Yes,3,1,4,26
0327-WFZSY,0,No,Stayed,Not Applicable,,39,25+,1,0,100.0,3835.55,4509.86,5434,One Year,Electronic check,No,3,9,No,No,Yes,No,Yes,Yes,Yes,3,1,4,75
0328-GRPMV,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,70.1,70.1,87.47,3706,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,25
0329-GTIAJ,1,Yes,Churned,Price,Price too high,3,0–3,2,1,97.9,315.3,405.84,4330,Month-to-Month,Electronic check,Yes,3,0,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,7
0330-BGYZE,0,No,Stayed,Not Applicable,,60,25+,1,0,102.5,6157.6,7310.8,4968,One Year,Bank transfer (automatic),No,5,8,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,4
0330-IVZHA,1,Yes,Churned,Attitude,Attitude of service provider,5,4–6,2,1,69.95,330.15,415.55,2969,Month-to-Month,Electronic check,No,2,1,No,No,No,No,No,No,No,0,0,0,10
0334-GDDSO,1,Yes,Churned,Competitor,Competitor made better offer,3,0–3,2,1,81.35,233.7,261.36,2818,Month-to-Month,Electronic check,Yes,1,0,No,Yes,No,No,No,No,No,0,1,1,14
0334-ZFJSR,0,No,Stayed,Not Applicable,,55,25+,1,0,66.05,3462.1,5513.47,5501,One Year,Credit card (automatic),Yes,4,0,Yes,Yes,No,Yes,No,No,No,0,1,3,13
0336-KXKFK,0,No,Stayed,Not Applicable,,72,25+,1,0,61.2,4390.25,4390.25,4085,Two Year,Credit card (automatic),Yes,3,0,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,6
0336-PIKEI,0,No,Stayed,Not Applicable,,72,25+,1,0,74.4,5360.75,5880.19,5590,Two Year,Bank transfer (automatic),No,4,7,Yes,Yes,Yes,Yes,Yes,No,No,1,1,5,9
0337-CNPZE,1,Yes,Churned,Price,Price too high,41,25+,1,0,106.3,4443.45,5001.08,5383,Month-to-Month,Electronic check,Yes,2,0,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,22
0343-QLUZP,0,No,Stayed,Not Applicable,,60,25+,1,0,39.6,2424.5,2386.04,5544,Two Year,Bank transfer (automatic),No,3,0,Yes,Yes,Yes,No,No,No,No,0,1,3,25
0345-HKJVM,1,Yes,Churned,Other,Don't know,6,4–6,2,1,89.3,577.6,593.2,5800,Month-to-Month,Electronic check,No,1,0,No,No,No,No,Yes,Yes,Yes,3,0,3,22
0345-XMMUG,0,No,Stayed,Not Applicable,,46,25+,1,0,108.9,4854.3,4946.3,5119,Two Year,Credit card (automatic),Yes,5,6,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,48
0347-UBKUZ,0,No,Stayed,Not Applicable,,15,13–24,0,0,19.9,320.45,361.55,3366,Month-to-Month,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
0348-SDKOL,1,Yes,Churned,Competitor,Competitor made better offer,58,25+,1,0,102.1,5885.4,6188.98,4415,Month-to-Month,Credit card (automatic),Yes,2,1,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,28
0354-VXMJC,0,No,Stayed,Not Applicable,,23,13–24,0,0,19.6,426.65,1209.57,4617,Two Year,Credit card (automatic),No,5,10,No,No,No,No,No,No,No,0,0,0,0
0354-WYROK,1,Yes,Churned,Other,Don't know,31,25+,2,0,98.9,2911.3,4397.75,4050,Month-to-Month,Electronic check,Yes,2,1,No,No,Yes,Yes,Yes,Yes,No,2,1,4,21
0356-ERHVT,0,No,Stayed,Not Applicable,,11,7–12,0,0,45.9,521.9,664.35,3880,Month-to-Month,Bank transfer (automatic),Yes,5,1,No,No,No,No,No,No,No,0,0,0,6
0356-OBMAC,0,No,Stayed,Not Applicable,,56,25+,1,0,99.9,5706.3,6676.78,5840,Two Year,Bank transfer (automatic),Yes,3,0,No,Yes,Yes,Yes,Yes,No,No,1,1,4,16
0357-NVCRI,0,No,Stayed,Not Applicable,,25,25+,0,0,20.05,471.7,793.45,2192,Month-to-Month,Credit card (automatic),No,5,0,No,No,No,No,No,No,No,0,0,0,0
0361-HJRDX,0,No,Stayed,Not Applicable,,68,25+,1,0,64.35,4539.6,4669.6,4146,Two Year,Credit card (automatic),No,3,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,28
0362-RAOQO,0,No,Stayed,Not Applicable,,40,25+,0,0,19.65,830.25,1871.45,3878,Two Year,Credit card (automatic),No,4,0,No,No,No,No,No,No,No,0,0,0,0
0362-ZBZWJ,1,Yes,Churned,Attitude,Attitude of service provider,36,25+,2,0,84.9,3067.2,3954.96,2455,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,Yes,Yes,2,0,2,22
0363-QJVFX,1,Yes,Churned,Attitude,Attitude of service provider,32,25+,2,0,108.15,3432.9,4318.98,2541,Month-to-Month,Credit card (automatic),Yes,1,0,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,6,73
0363-SVHYR,0,No,Stayed,Not Applicable,,71,25+,1,0,86.85,6263.8,6981.61,6452,Two Year,Bank transfer (automatic),No,4,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,59
0365-BZUWY,0,No,Stayed,Not Applicable,,17,13–24,2,0,102.55,1742.5,1914.37,3803,Month-to-Month,Electronic check,Yes,5,2,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,2
0365-GXEZS,0,No,Stayed,Not Applicable,,18,13–24,2,0,78.2,1468.75,2040.97,2831,Month-to-Month,Electronic check,No,5,6,No,No,Yes,Yes,No,No,No,0,1,2,19
0365-TRTPY,0,No,Stayed,Not Applicable,,37,25+,1,0,91.2,3382.3,3816.31,5135,Month-to-Month,Bank transfer (automatic),No,3,0,Yes,Yes,Yes,No,No,No,No,0,1,3,30
0366-NQSHS,0,No,Joined,Not Applicable,,2,0–3,0,0,19.35,46.35,135.03,5863,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0369-ZGOVK,0,No,Stayed,Not Applicable,,28,25+,2,0,70.4,1992.2,2354.52,5195,One Year,Bank transfer (automatic),Yes,3,6,No,No,No,No,No,No,No,0,0,0,24
0373-AIVNJ,0,No,Stayed,Not Applicable,,9,7–12,2,0,39.55,373.0,373.0,3755,One Year,Mailed check,No,3,0,Yes,Yes,Yes,No,No,No,No,0,1,3,19
0374-AACSZ,0,No,Joined,Not Applicable,,1,0–3,2,0,50.15,50.15,138.48,4421,Month-to-Month,Electronic check,No,3,0,Yes,No,No,No,No,No,No,0,1,1,24
0374-FIUCA,0,No,Stayed,Not Applicable,,65,25+,0,0,20.4,1414.45,2939.35,5368,Two Year,Credit card (automatic),Yes,3,1,No,No,No,No,No,No,No,0,0,0,0
0374-IOEGQ,0,No,Joined,Not Applicable,,3,0–3,2,0,44.6,122.7,169.47,3122,Month-to-Month,Electronic check,No,4,0,No,No,No,No,No,No,No,0,0,0,27
0375-HVGXO,1,Yes,Churned,Other,Don't know,1,0–3,0,1,34.7,34.7,34.7,4476,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,Yes,No,No,1,0,1,8
0376-OIWME,0,No,Stayed,Not Applicable,,36,25+,2,0,93.6,3366.05,4837.37,2701,Month-to-Month,Electronic check,Yes,4,3,Yes,No,No,No,Yes,Yes,Yes,3,1,4,41
0376-YMCJC,1,Yes,Churned,Competitor,Competitor offered higher download speeds,23,13–24,2,0,90.6,1943.2,2828.34,4359,Month-to-Month,Electronic check,Yes,2,0,No,No,No,Yes,Yes,No,Yes,2,0,3,69
0377-JBKKT,0,No,Stayed,Not Applicable,,22,13–24,2,0,57.95,1271.8,2208.56,5036,Month-to-Month,Mailed check,Yes,3,9,Yes,Yes,No,Yes,No,No,Yes,1,1,4,82
0378-CJKPV,0,No,Stayed,Not Applicable,,72,25+,1,0,112.1,7965.95,8275.39,4272,Two Year,Credit card (automatic),No,4,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,18
0378-NHQXU,1,Yes,Churned,Other,Deceased,17,13–24,2,0,88.25,1460.65,1765.12,4041,Month-to-Month,Electronic check,No,2,7,No,No,Yes,No,Yes,No,No,1,1,2,9
0378-TOVMS,1,Yes,Churned,Competitor,Competitor had better devices,3,0–3,2,1,85.8,272.2,304.0,5641,Month-to-Month,Electronic check,No,1,0,No,No,No,Yes,No,Yes,Yes,2,0,3,73
0378-XSZPU,1,Yes,Churned,Dissatisfaction,Network reliability,58,25+,1,0,60.3,3563.8,4562.56,4026,One Year,Credit card (automatic),No,2,1,Yes,Yes,Yes,No,No,No,No,0,1,3,21
0379-DJQHR,0,No,Stayed,Not Applicable,,67,25+,1,0,81.35,5398.6,8430.35,4219,Two Year,Credit card (automatic),No,3,1,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,18
0380-NEAVX,0,No,Stayed,Not Applicable,,34,25+,1,0,99.85,3343.15,4533.15,5626,One Year,Electronic check,Yes,5,0,No,Yes,Yes,No,Yes,Yes,No,2,1,4,12
0380-ZCSBI,0,No,Stayed,Not Applicable,,10,7–12,0,0,20.0,198.7,242.9,2411,Month-to-Month,Credit card (automatic),No,5,0,No,No,No,No,No,No,No,0,0,0,0
0383-CLDDA,0,No,Stayed,Not Applicable,,69,25+,1,0,85.35,5897.4,7171.83,6499,Two Year,Credit card (automatic),Yes,3,0,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,28
0384-LPITE,0,No,Stayed,Not Applicable,,40,25+,2,0,62.05,2511.55,2511.55,2290,One Year,Credit card (automatic),No,3,0,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,19
0384-RVBPI,0,No,Stayed,Not Applicable,,20,13–24,2,0,64.4,1398.6,1650.6,2120,Month-to-Month,Credit card (automatic),No,3,0,Yes,No,Yes,No,No,Yes,Yes,2,1,4,29
0386-CWRGM,0,No,Stayed,Not Applicable,,46,25+,0,0,19.4,967.85,3152.85,2320,Two Year,Mailed check,No,4,9,No,No,No,No,No,No,No,0,0,0,0
0388-EOPEX,1,Yes,Churned,Attitude,Attitude of support person,2,0–3,2,1,74.4,139.4,158.98,4263,Month-to-Month,Electronic check,Yes,1,1,Yes,No,No,No,No,No,No,0,1,1,41
0390-DCFDQ,1,Yes,Churned,Other,Don't know,1,0–3,2,1,70.45,70.45,85.73,3964,Month-to-Month,Mailed check,Yes,2,1,No,No,No,No,No,No,No,0,0,0,30
0392-BZIUW,0,No,Stayed,Not Applicable,,72,25+,1,0,105.0,7589.8,8063.56,5678,Two Year,Credit card (automatic),Yes,3,7,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,7
0394-YONDK,0,No,Stayed,Not Applicable,,70,25+,0,0,25.15,1790.15,1875.55,5114,Two Year,Credit card (automatic),No,3,0,No,No,No,No,No,No,No,0,0,0,0
0396-HUJBP,0,No,Joined,Not Applicable,,2,0–3,0,0,19.3,44.4,144.22,3009,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0396-UKGAI,0,No,Stayed,Not Applicable,,23,13–24,2,0,55.3,1284.2,1320.54,4028,Month-to-Month,Bank transfer (automatic),Yes,4,0,No,Yes,No,Yes,No,No,Yes,1,1,3,47
